list_name,name,label::english
sitename,YE2613_0261,Al Akrameh
sitename,YE2613_0176,Al Ghajela
sitename,YE2613_0036,Al-Raczah
sitename,YE2613_0022,Al Saqet
sitename,YE2613_0190,Jaw Al Naseem Al Asfal
sitename,YE2613_0191,Qash'a Al Bard
sitename,YE2613_0277,Arafan
sitename,YE2613_0001,Al-Erq
sitename,YE2613_0265,Al Feddi
sitename,YE2613_0279,Al Hawi Al Janoubi
sitename,YE2613_0307,Al Ruwaik
sitename,YE2613_0276,Al Kawlah
sitename,YE2613_0004,Al-Ghawyah
sitename,YE2613_0281,Raydan Al Qaseeb
sitename,YE2613_0280,Al Thanyah
sitename,YE2613_0278,Al Hawi Al Shamali
sitename,YE2613_0038,Alhami
sitename,YE2702_1178,No name
sitename,YE2704_849,Mashro' Al Miyah
sitename,YE2704_1164,No name
sitename,YE2704_917,No name
sitename,YE2704_914,No name
sitename,YE2704_1072,No name
sitename,YE2704_1084,No name
sitename,YE2704_1170,No name
sitename,YE2704_1171,No name
sitename,YE2704_979,No name
sitename,YE2704_1012,No name
sitename,YE2704_1029,No name
sitename,YE2704_1046,No name
sitename,YE2704_1055,No name
sitename,YE2704_1082,No name
sitename,YE2704_1116,No name
sitename,YE2704_1143,No name
sitename,YE2704_1173,No name
sitename,YE2704_804,No name
sitename,YE2704_838,No name
sitename,YE2704_969,No name
sitename,YE2704_1148,No name
sitename,YE2704_1159,No name
sitename,YE2704_1180,No name
sitename,YE2704_1044,No name
sitename,YE2704_1172,No name
sitename,YE2704_1141,No name
sitename,YE2704_1111,No name
sitename,YE2704_918,No name
sitename,YE2704_1038,No name
sitename,YE2708_986,No name
sitename,YE2708_1161,No name
sitename,YE2709_1162,No name
sitename,YE2801_638,Shehen Al Olya
sitename,YE2801_639,Shehen (Al Madaniah)
sitename,YE2802_640,Hat
sitename,YE2803_576,Al Mazagheef
sitename,YE2803_577,Hawf
sitename,YE2804_578,Hafat Al Harawez
sitename,YE2804_579,Hafat Bait Yashool
sitename,YE2804_580,Bait Awbathan
sitename,YE2804_581,Bait Belhaf
sitename,YE2804_582,Mohaifeef
sitename,YE2804_594,Qatar
sitename,YE2804_595,Al Ebri
sitename,YE2804_641,Hafat Kalshat
sitename,YE2804_642,Hafat Al Noor
sitename,YE2804_643,Eskan Al Tarbyah
sitename,YE2804_644,Al Nehari
sitename,YE2804_652,Al Zera'ah Street
sitename,YE2804_653,Al Za'faran
sitename,YE2804_654,Hafat Kedah
sitename,YE2804_655,Eskan Al Jaysh
sitename,YE2804_656,50 Shoqah
sitename,YE2804_657,Al Soq Street
sitename,YE2804_658,Al Kullyah Street
sitename,YE2804_659,Al Bonok Street
sitename,YE2807_596,Hai Al Shudada'a
sitename,YE2808_660,9 June Neighborhood
sitename,YE2808_661,2 March Neighborhood
sitename,YE2808_662,Al Une Street
sitename,YE2809_663,Hasween
sitename,YE2901_0235,Almanaseer Dahma IDPs Center
sitename,YE2901_0231,Al Hadlan IDPs Center
sitename,YE2901_0232,Darb Zaid IDPs Center
sitename,YE2901_0228,Tho Sheli IDPs Center
sitename,YE2901_0236,Ateba'a IDPs Center
sitename,YE2901_0230,Ayan Al A'Ali IDPs Center
sitename,YE2901_0233,Baja'a IDPs Center
sitename,YE2901_0145,IDPs Center in Qadabah
sitename,YE2901_0148,Al Baqa'ah
sitename,YE2901_0055,Al-Jobjob
sitename,YE2901_0227,Khabash IDPs Center
sitename,YE2901_0234,Reek IDPs Center
sitename,YE2901_0212,Abu Sulaiman IDPs Center
sitename,YE2901_0218,Al Ahadan
sitename,YE2901_0096,Aljadhma'a
sitename,YE2901_0095,Alhutamuh
sitename,YE2901_0220,Al Hayaq
sitename,YE2901_0162,Alsiriyn
sitename,YE2901_0221,Al Aadi
sitename,YE2901_0223,Al Ma'mal
sitename,YE2901_0163,Alnaqe
sitename,YE2901_0161,Jeerah
sitename,YE2901_0147,IDPs Center in Halahla
sitename,YE2901_0164,Su'ad
sitename,YE2901_0181,Hamdah Beach
sitename,YE2901_0200,Al Baran Al Asefal
sitename,YE2901_0143,Al Meshwaf
sitename,YE2901_0243,Al Molazem
sitename,YE2901_0222,Al Ghadeer
sitename,YE2901_0044,Al Muhamasheen Center
sitename,YE2901_0150,Al Khamshosh
sitename,YE2901_0160,Anqan
sitename,YE2901_0142,Al Mjdarah
sitename,YE2901_0210,Alsora IDPs Center
sitename,YE2901_0144,IDPs Center in Al Iraq
sitename,YE2901_0211,Ateba'a
sitename,YE2901_0146,IDPs Center in Al Masba'a
sitename,YE2901_0213,IDPs Center in Al Batnah
sitename,YE2901_0229,IDPs Center in Al Majza'a
sitename,YE2901_0127,Al Ghowl
sitename,YE2901_0203,Thal Haidan
sitename,YE2901_0201,Jareez Al Asefal
sitename,YE2901_0180,Jareez Al A'ala
sitename,YE2901_0240,Habasheh
sitename,YE2901_0202,Hajeb
sitename,YE2901_0165,Sakna'a
sitename,YE2901_0098,Diha'a
sitename,YE2901_0138,Al Hadbeh
sitename,YE2901_0217,Al Hajr
sitename,YE2901_0140,Al Jalah
sitename,YE2901_0224,Al-Shuwa'et
sitename,YE2901_0139,Motak
sitename,YE2901_0094,Al Turk
sitename,YE2901_0097,Alhulul
sitename,YE2901_0125,Al Shate'a
sitename,YE2901_0215,Thail Qabal
sitename,YE2901_0128,Badou Al Jaze'a
sitename,YE2901_0126,Maqam Dho Tale'a
sitename,YE2901_0137,Ghool Al Fars
sitename,YE2901_0214,Na'amah
sitename,YE2901_0241,Al Rabqan
sitename,YE2901_0093,Qabl
sitename,YE2901_0242,Al Hadba Al Bayda'a
sitename,YE2901_0244,Al Shaq
sitename,YE2901_0124,Al Hayrah
sitename,YE2902_0106,Al-Mandhar
sitename,YE2902_0107,Al-Qeran
sitename,YE2902_0016,Al Hoson
sitename,YE2902_0133,Al-Juraf
sitename,YE2902_0058,Khamery Nazeheen
sitename,YE2902_0132,Al-Thawrein
sitename,YE2902_0017,Al Hajla'a IDPs
sitename,YE2902_0056,Aneb Nazeheen
sitename,YE2902_0018,Al Qamra
sitename,YE2902_0057,Al Matar Airport
sitename,YE2902_0059,Dashm Nazeheen
sitename,YE2902_0060,Husson Nazeheen
sitename,YE2902_0079,Al Bayda'a Camp
sitename,YE2902_0080,Hawth Camp
sitename,YE2903_0120,Hadabuh Mutie
sitename,YE2903_0170,Ghareeb Al Najd
sitename,YE2903_0166,Al Fardat
sitename,YE2903_0168,Al Haija
sitename,YE2903_0167,Al Akem
sitename,YE2903_0123,Al-Oshah Badw Ruhal
sitename,YE2903_0119,Habta'a
sitename,YE2903_0129,Qarhad
sitename,YE2903_0169,Badou Awama'a
sitename,YE2903_0122,Al-Oshah
sitename,YE2903_0121,Beelqan
sitename,YE2904_0198,Al Majza'a Camp
sitename,YE2904_0048,Al Skaibat Market Camp
sitename,YE2904_0249,Bayt Al Sharhi
sitename,YE2904_0039,Ber Atheleh
sitename,YE2904_0149,Sharha Camp
sitename,YE2904_0041,Al Shaqb
sitename,YE2904_0046,Al Mekhdara Camp
sitename,YE2904_0040,Al Bastah
sitename,YE2904_0042,Al-Mashehad
sitename,YE2904_0136,Beair Labn
sitename,YE2906_0130,Mefkhath Camp
sitename,YE2907_0172,Al Hammah
sitename,YE2907_0065,Al Sawer
sitename,YE2907_0187,Ghaitha Center
sitename,YE2907_0063,Al Methmar Gathering
sitename,YE2907_0171,Sawmal Al Awsat
sitename,YE2907_0100,Wadi Al Adaba
sitename,YE2907_0064,Al Samsarah Al Alya'a
sitename,YE2907_0099,Tho Qazan
sitename,YE2907_0188,Al Mafaqee'a
sitename,YE2907_0066,Eastren Hadbah
sitename,YE2907_0062,Homaidha
sitename,YE2907_0364,Qazan
sitename,YE2907_0365,Abu Seraj
sitename,YE2907_0067,Hadbah Al Raghwani
sitename,YE2907_0366,Al Aqar Center
sitename,YE2907_0061,Al Mashareeq
sitename,YE2907_0208,Waqeez
sitename,YE2907_0209,Al Sawdah-flaih
sitename,YE2907_0207,Souq Sheeb
sitename,YE2907_0028,Al Zala'a
sitename,YE2907_0205,Wasel
sitename,YE2907_0204,Al Haijah
sitename,YE2907_0206,Al Maarakha
sitename,YE2907_0105,Al Mezreb
sitename,YE2907_0104,Bakan
sitename,YE2907_0108,Al Ghadeer
sitename,YE2907_0101,Sha'b Al Shami
sitename,YE2907_0103,Qaflat Kabas
sitename,YE2907_0109,Manjarat Al Shameyah Wal Yamaneyah
sitename,YE2907_0102,Ghathyah
sitename,YE2908_0363,Al Sayah
sitename,YE2908_0078,Al Merkham
sitename,YE2908_0054,Al Masna'a
sitename,YE2908_0134,Al Ramadah
sitename,YE2908_0076,Al Meswah
sitename,YE2908_0074,Al Musallah
sitename,YE2908_0075,Al Gharb
sitename,YE2908_0077,Al Hejrah
sitename,YE2908_0073,Bet Al Kharem
sitename,YE2908_0053,Jabal Ghawas
sitename,YE2908_0072,Al Dhihar
sitename,YE2908_0246,Bani Al Thabi
sitename,YE2908_0052,Al Madayer
sitename,YE2908_0239,Al Ma'ali
sitename,YE2908_0245,Al Masarha
sitename,YE2908_0035,Habour
sitename,YE2908_0248,Al Najd
sitename,YE2908_0226,Al Mahattah
sitename,YE2908_0159,Al Khaleq
sitename,YE2908_0158,Haithah
sitename,YE2910_0117,New Market
sitename,YE2911_0135,Harih Almutrah
sitename,YE2911_0047,Al Ma'aredh Saif Camp
sitename,YE2911_0043,Al Jahein Camp
sitename,YE2915_0012,Al Smood Lane
sitename,YE2915_0013,Al Lail Market
sitename,YE2915_0011,Al Tahseen Camp
sitename,YE2915_0131,Easten Hadba / Lane of The Education Office
sitename,YE2915_0173,Aldarpaeen
sitename,YE2917_0049,Old Thala'a Hote-bab Al Fardha
sitename,YE2918_0092,Al Hayt Al Esheh
sitename,YE2918_0006,Sahb
sitename,YE2918_0113,Adan Tabet Al Sawdah
sitename,YE2918_0197,Sahb Market Lane
sitename,YE2918_0195,Bani Abd / Al Wehdeh Al Seheyeh Lane
sitename,YE2918_0112,Qahal Al Jama'a / Hay Al Jameah
sitename,YE2919_0110,Obaida Bin Al Jarrah Kheran School
sitename,YE2919_0091,Khamir University
sitename,YE2919_0051,Ibn Al Mobarak Bet Al Wada'e School
sitename,YE2919_0111,Al Wehdah Al Seheyah Bayt dawood
sitename,YE2919_0116,Bayt dawood School
sitename,YE2919_0114,The Agricultural Compound Building Khamer
sitename,YE2919_0115,Al Fath School in Asafah
sitename,YE2919_0118,Al Wakfah Bilal Ben Rabah School
sitename,YE2919_0050,Health Unity Bet Al Anez
sitename,YE2919_0089,Bet Al Mashreqi Camp School
sitename,YE2919_0225,Gathering Of Jarn Bet Al Qobai'e
sitename,YE2919_0088,Dahadh Camp
sitename,YE2920_0045,Bet Al Sham
sitename,YE3001_583,Al Sooq Al Qadeem
sitename,YE3001_630,Sharq Al Madeenah
sitename,YE3002_631,Nashwan Primary School
sitename,YE3003_664,Ali Samakah Building
sitename,YE3003_665,Abbas Al Durweesh Building
sitename,YE3005_666,Sooq Huswain
sitename,YE3009_597,Raqb Saif
sitename,YE3009_632,13 July School
sitename,YE3009_633,Sultan Al Hudhaifi Building
sitename,YE3201_598,Darohah
sitename,YE3201_599,Zaheq
sitename,YE3201_600,Satoorah
sitename,YE3201_634,Daf'arho
sitename,YE3202_635,Neet
